Responsible_actor;SUMleges;Case ID;label;Aanleg (Uitvoeren werk of werkzaamheid);Bouw;Brandveilig gebruik (melding);Brandveilig gebruik (vergunning);Gebiedsbescherming;Handelen in strijd met regels RO;Inrit/Uitweg;Kap;Milieu (melding);Milieu (neutraal wijziging);Milieu (omgevingsvergunning beperkte milieutoets);Milieu (vergunning);Monument;Reclame;Sloop;Activity;monitoringResource;question;org:resource;time:timestamp;timesincemidnight;month;weekday;hour;timesincelastevent;timesincecasestart;event_nr;open_cases
560519;345.63;19946771;regular;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_465;560519;EMPTY;560519;2013-01-29 13:57:56;837;1;1;13;0.13333333333333333;252957.93333333332;43;84
560519;345.63;19946771;regular;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;10_UOV_039;560519;False;560519;2013-01-29 13:58:10;838;1;1;13;0.23333333333333334;252958.16666666666;44;84
560519;345.63;19946771;regular;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;10_UOV_050_1;560519;EMPTY;560519;2013-01-29 14:02:42;842;1;1;14;4.533333333333333;252962.7;45;84
560519;345.63;19946771;regular;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;10_UOV_050_3;560519;EMPTY;560519;2013-01-29 14:02:48;842;1;1;14;0.1;252962.8;46;84
560519;764.1795;19900433;deviant;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_810;560519;EMPTY;560519;2013-01-29 23:00:00;1380;1;1;23;0.0;296700.0;68;86
560519;764.1795;19900433;deviant;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;01_BB_770;560519;EMPTY;560519;2013-01-29 23:00:00;1380;1;1;23;60957.96666666667;296700.0;69;86
560519;345.63;19946771;regular;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_460;560519;EMPTY;560519;2013-01-29 23:00:00;1380;1;1;23;0.0;253500.0;47;86
560519;345.63;19946771;regular;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;10_UOV_050_2;560519;EMPTY;560519;2013-01-29 23:00:00;1380;1;1;23;537.2;253500.0;48;86
560519;4224.5767;20061890;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_810;560519;EMPTY;560519;2013-01-29 23:00:00;1380;1;1;23;59926.76666666667;132480.0;52;86
560530;0.0;20284044;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_010;560530;EMPTY;560530;2013-01-29 23:00:00;1380;1;1;23;0.0;0.0;1;86
560519;527.90344;20284125;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010;4634935;EMPTY;560532;2013-01-29 23:00:00;1380;1;1;23;0.0;0.0;1;86
560521;206.535;20011716;regular;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_490_5;560521;EMPTY;560530;2013-01-30 23:00:00;1380;1;2;23;2218.1666666666665;174300.0;56;87
560519;60.48525;20097281;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_810;560519;EMPTY;560519;2013-01-30 23:00:00;1380;1;2;23;0.0;129600.0;55;87
560519;60.48525;20097281;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_BB_770;560519;EMPTY;560519;2013-01-30 23:00:00;1380;1;2;23;61329.96666666667;129600.0;56;87
560530;144.996;20227082;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_2a;560530;EMPTY;560530;2013-01-30 23:00:00;1380;1;2;23;0.0;12960.0;40;87
560530;144.996;20227082;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_5;560530;EMPTY;560530;2013-01-30 23:00:00;1380;1;2;23;0.0;12960.0;41;87
560530;144.996;20227082;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_5a;560530;EMPTY;560530;2013-01-30 23:00:00;1380;1;2;23;2163.516666666667;12960.0;42;87
560530;144.996;20235405;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_516a;560530;EMPTY;560530;2013-01-30 23:00:00;1380;1;2;23;0.0;33120.0;60;87
560530;144.996;20235405;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_5;560530;EMPTY;560530;2013-01-30 23:00:00;1380;1;2;23;0.0;33120.0;61;87
560530;144.996;20235405;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_2a;560530;EMPTY;560530;2013-01-30 23:00:00;1380;1;2;23;0.0;33120.0;62;87
560530;144.996;20235405;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_5a;560530;EMPTY;560530;2013-01-30 23:00:00;1380;1;2;23;2065.4;33120.0;63;87
560521;1446.217;20278447;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2;560521;EMPTY;560530;2013-01-30 23:00:00;1380;1;2;23;2209.35;2880.0;9;87
560521;0.0;20291469;regular;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010;560530;EMPTY;560530;2013-01-30 23:00:00;1380;1;2;23;0.0;0.0;1;87
560521;1446.217;20278447;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;04_BPT_005;560521;False;560530;2013-01-31 09:37:04;577;1;3;9;0.0;3517.0666666666666;10;87
560521;1446.217;20278447;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;04_BPT_010;560521;False;560530;2013-01-31 09:37:04;577;1;3;9;637.0666666666667;3517.0666666666666;11;87
560521;1446.217;20278447;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;04_BPT_020;560521;Regulier;560530;2013-01-31 09:37:07;577;1;3;9;0.0;3517.116666666667;12;87
560521;1446.217;20278447;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;04_BPT_021;560521;EMPTY;560530;2013-01-31 09:37:07;577;1;3;9;0.05;3517.116666666667;13;87
560521;1446.217;20278447;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;04_BPT_029;560521;EMPTY;560530;2013-01-31 09:37:08;577;1;3;9;0.016666666666666666;3517.133333333333;14;87
560521;1446.217;20278447;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;04_BPT_030;560521;False;560530;2013-01-31 09:37:10;577;1;3;9;0.03333333333333333;3517.1666666666665;15;87
560521;1446.217;20278447;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_0;560521;False;560530;2013-01-31 09:37:16;577;1;3;9;0.1;3517.266666666667;16;87
4634935;0.0;16589504;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;08_AWB45_030;4634935;True;4634935;2013-01-31 10:50:17;650;1;3;10;286492.11666666664;408290.2833333333;28;87
4634935;0.0;16589504;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;08_AWB45_040;4634935;other;4634935;2013-01-31 10:50:52;650;1;3;10;0.5833333333333334;408290.86666666664;29;87
4634935;0.0;16589504;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_190_1;4634935;EMPTY;4634935;2013-01-31 10:50:56;650;1;3;10;0.06666666666666667;408290.93333333335;30;87
4634935;0.0;16589504;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_190_2;4634935;EMPTY;4634935;2013-01-31 10:51:01;651;1;3;10;0.08333333333333333;408291.01666666666;31;87
4634935;0.0;16589504;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;08_AWB45_005;4634935;True;4634935;2013-01-31 10:51:02;651;1;3;10;0.016666666666666666;408291.0333333333;32;87
4634935;0.0;16589504;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_200;4634935;False;4634935;2013-01-31 10:51:03;651;1;3;10;0.0;408291.05;33;87
4634935;0.0;16589504;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_270;4634935;False;4634935;2013-01-31 10:51:03;651;1;3;10;0.0;408291.05;34;87
4634935;0.0;16589504;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_195;4634935;EMPTY;4634935;2013-01-31 10:51:03;651;1;3;10;0.016666666666666666;408291.05;35;87
4634935;0.0;16589504;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_250_1;4634935;EMPTY;4634935;2013-01-31 10:53:49;653;1;3;10;2.7666666666666666;408293.81666666665;36;87
4634935;0.0;16589504;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_196;4634935;False;4634935;2013-01-31 10:53:51;653;1;3;10;0.0;408293.85;37;87
4634935;0.0;16589504;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;09_AH_I_010;4634935;False;4634935;2013-01-31 10:53:51;653;1;3;10;0.0;408293.85;38;87
4634935;0.0;16589504;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_380;4634935;False;4634935;2013-01-31 10:53:51;653;1;3;10;0.0;408293.85;39;87
4634935;0.0;16589504;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_250_2;4634935;EMPTY;4634935;2013-01-31 10:53:51;653;1;3;10;0.0;408293.85;40;87
4634935;0.0;16589504;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_375;4634935;EMPTY;4634935;2013-01-31 10:53:51;653;1;3;10;0.0;408293.85;41;87
4634935;0.0;16589504;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_370;4634935;EMPTY;4634935;2013-01-31 10:53:51;653;1;3;10;0.03333333333333333;408293.85;42;87
4634935;0.0;16589504;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_440_1;4634935;EMPTY;4634935;2013-01-31 10:53:52;653;1;3;10;0.016666666666666666;408293.86666666664;43;87
4634935;0.0;16589504;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_446;4634935;True;4634935;2013-01-31 10:53:56;653;1;3;10;0.0;408293.93333333335;44;87
4634935;0.0;16589504;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_440_2;4634935;EMPTY;4634935;2013-01-31 10:53:56;653;1;3;10;0.0;408293.93333333335;45;87
4634935;0.0;16589504;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_445;4634935;EMPTY;4634935;2013-01-31 10:53:56;653;1;3;10;0.06666666666666667;408293.93333333335;46;87
4634935;0.0;20176586;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_110_0;4634935;True;4634935;2013-01-31 11:26:08;686;1;3;11;79367.4;82826.13333333333;21;87
4634935;0.0;20176586;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_110_1;4634935;EMPTY;4634935;2013-01-31 11:26:15;686;1;3;11;0.11666666666666667;82826.25;22;87
4634935;0.0;20176586;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_180;4634935;False;4634935;2013-01-31 11:26:18;686;1;3;11;0.0;82826.3;23;87
4634935;0.0;20176586;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_110_2;4634935;EMPTY;4634935;2013-01-31 11:26:18;686;1;3;11;0.05;82826.3;24;87
4634935;0.0;20176586;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;08_AWB45_005;4634935;False;4634935;2013-01-31 11:26:21;686;1;3;11;0.05;82826.35;25;87
4634935;0.0;20176586;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;08_AWB45_010;4634935;42;4634935;2013-01-31 11:26:24;686;1;3;11;0.05;82826.4;26;87
4634935;0.0;20176586;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;08_AWB45_020_1;4634935;EMPTY;4634935;2013-01-31 12:50:50;770;1;3;12;0.0;82910.83333333333;27;87
4634935;0.0;20176586;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;08_AWB45_020_2;4634935;EMPTY;4634935;2013-01-31 12:50:50;770;1;3;12;84.43333333333334;82910.83333333333;28;87
4634935;0.0;20176586;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;08_AWB45_025;4634935;EMPTY;4634935;2013-01-31 12:50:52;770;1;3;12;0.03333333333333333;82910.86666666667;29;87
560521;0.0;20196365;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_1;560521;EMPTY;560530;2013-01-31 12:58:48;778;1;3;12;60385.88333333333;74278.8;49;87
560521;0.0;20196365;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_3;560521;EMPTY;560530;2013-01-31 12:59:12;779;1;3;12;0.4;74279.2;50;87
560521;0.0;20196365;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_519;560521;False;560530;2013-01-31 12:59:13;779;1;3;12;0.0;74279.21666666666;51;87
560521;0.0;20196365;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_515;560521;EMPTY;560530;2013-01-31 12:59:13;779;1;3;12;0.016666666666666666;74279.21666666666;52;87
560521;0.0;20196365;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_BB_540;560521;False;560530;2013-01-31 12:59:15;779;1;3;12;0.0;74279.25;53;87
560521;0.0;20196365;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_BB_770;560521;EMPTY;560530;2013-01-31 12:59:15;779;1;3;12;0.03333333333333333;74279.25;54;87
560521;0.0;20196365;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_BB_775;560521;EMPTY;560530;2013-01-31 12:59:17;779;1;3;12;0.0;74279.28333333334;55;87
560521;0.0;20196365;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_809;560521;EMPTY;560530;2013-01-31 12:59:17;779;1;3;12;0.03333333333333333;74279.28333333334;56;87
560521;0.0;20196365;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_101b;560521;EMPTY;560530;2013-01-31 12:59:28;779;1;3;12;0.18333333333333332;74279.46666666666;57;87
560521;0.0;20196365;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_810;560521;EMPTY;560530;2013-01-31 12:59:29;779;1;3;12;0.016666666666666666;74279.48333333334;58;87
560521;0.0;20196365;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_814;560521;EMPTY;560530;2013-01-31 12:59:31;779;1;3;12;0.0;74279.51666666666;59;87
560521;0.0;20196365;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_815;560521;EMPTY;560530;2013-01-31 12:59:31;779;1;3;12;0.0;74279.51666666666;60;87
560521;0.0;20196365;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_811;560521;EMPTY;560530;2013-01-31 12:59:31;779;1;3;12;0.03333333333333333;74279.51666666666;61;87
560521;0.0;20196365;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_820;560521;EMPTY;560530;2013-01-31 12:59:39;779;1;3;12;0.13333333333333333;74279.65;62;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_190_1;4634935;EMPTY;560530;2013-01-31 13:33:57;813;1;3;13;14548.5;203973.95;38;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_190_2;4634935;EMPTY;560530;2013-01-31 13:33:58;813;1;3;13;0.016666666666666666;203973.96666666667;39;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_193;4634935;False;560530;2013-01-31 13:33:59;813;1;3;13;0.016666666666666666;203973.98333333334;40;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;08_AWB45_005;4634935;True;560530;2013-01-31 13:34:00;814;1;3;13;0.016666666666666666;203974.0;41;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_196;4634935;False;560530;2013-01-31 13:34:01;814;1;3;13;0.0;203974.01666666666;42;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_200;4634935;False;560530;2013-01-31 13:34:01;814;1;3;13;0.0;203974.01666666666;43;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_195;4634935;EMPTY;560530;2013-01-31 13:34:01;814;1;3;13;0.016666666666666666;203974.01666666666;44;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_250_1;4634935;EMPTY;560530;2013-01-31 13:34:02;814;1;3;13;0.016666666666666666;203974.03333333333;45;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_250_2;4634935;EMPTY;560530;2013-01-31 13:34:03;814;1;3;13;0.016666666666666666;203974.05;46;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_330;4634935;False;560530;2013-01-31 13:34:04;814;1;3;13;0.0;203974.06666666668;47;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;09_AH_I_010;4634935;False;560530;2013-01-31 13:34:04;814;1;3;13;0.0;203974.06666666668;48;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_370;4634935;EMPTY;560530;2013-01-31 13:34:04;814;1;3;13;0.016666666666666666;203974.06666666668;49;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_380;4634935;False;560530;2013-01-31 13:34:05;814;1;3;13;0.0;203974.08333333334;50;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_430;4634935;False;560530;2013-01-31 13:34:05;814;1;3;13;0.0;203974.08333333334;51;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;11_AH_II_010;4634935;False;560530;2013-01-31 13:34:05;814;1;3;13;0.0;203974.08333333334;52;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_480;4634935;False;560530;2013-01-31 13:34:05;814;1;3;13;0.0;203974.08333333334;53;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_490_2;4634935;False;560530;2013-01-31 13:34:05;814;1;3;13;0.0;203974.08333333334;54;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_490_1;4634935;EMPTY;560530;2013-01-31 13:34:05;814;1;3;13;0.0;203974.08333333334;55;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_375;4634935;EMPTY;560530;2013-01-31 13:34:05;814;1;3;13;0.016666666666666666;203974.08333333334;56;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_491;4634935;False;560530;2013-01-31 13:34:19;814;1;3;13;0.0;203974.31666666668;57;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_490_5;4634935;EMPTY;560530;2013-01-31 13:34:19;814;1;3;13;0.0;203974.31666666668;58;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_490_4;4634935;EMPTY;560530;2013-01-31 13:34:19;814;1;3;13;0.23333333333333334;203974.31666666668;59;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_500;4634935;42;560530;2013-01-31 13:34:22;814;1;3;13;0.0;203974.36666666667;60;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;16_LGSD_010;4634935;False;560530;2013-01-31 13:34:22;814;1;3;13;0.0;203974.36666666667;61;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_495;4634935;EMPTY;560530;2013-01-31 13:34:22;814;1;3;13;0.05;203974.36666666667;62;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_510_1;4634935;EMPTY;560530;2013-01-31 13:34:24;814;1;3;13;0.0;203974.4;63;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_510_2;4634935;EMPTY;560530;2013-01-31 13:34:24;814;1;3;13;0.03333333333333333;203974.4;64;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_510_4;4634935;EMPTY;560530;2013-01-31 13:43:16;823;1;3;13;0.0;203983.26666666666;65;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_515;4634935;EMPTY;560530;2013-01-31 13:43:16;823;1;3;13;0.0;203983.26666666666;66;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_510_3;4634935;EMPTY;560530;2013-01-31 13:43:16;823;1;3;13;0.0;203983.26666666666;67;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_516;4634935;EMPTY;560530;2013-01-31 13:43:16;823;1;3;13;8.866666666666667;203983.26666666666;68;86
4634935;0.0;19995133;deviant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_519;4634935;False;560530;2013-01-31 13:43:20;823;1;3;13;0.06666666666666667;203983.33333333334;69;86
560530;144.996;20227082;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_500;560530;42;560530;2013-01-31 14:18:14;858;1;3;14;0.0;13878.233333333334;43;86
560530;144.996;20227082;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;16_LGSD_010;560530;False;560530;2013-01-31 14:18:14;858;1;3;14;0.0;13878.233333333334;44;86
560530;144.996;20227082;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_495;560530;EMPTY;560530;2013-01-31 14:18:14;858;1;3;14;918.2333333333333;13878.233333333334;45;86
560530;144.996;20227082;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_0;560530;False;560530;2013-01-31 14:18:19;858;1;3;14;0.0;13878.316666666668;46;86
560530;144.996;20227082;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_2;560530;EMPTY;560530;2013-01-31 14:18:19;858;1;3;14;0.08333333333333333;13878.316666666668;47;86
560530;144.996;20227082;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_515;560530;EMPTY;560530;2013-01-31 14:18:23;858;1;3;14;0.0;13878.383333333333;48;86
560530;144.996;20227082;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_3;560530;EMPTY;560530;2013-01-31 14:18:23;858;1;3;14;0.06666666666666667;13878.383333333333;49;86
560530;144.996;20227082;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_519;560530;False;560530;2013-01-31 14:18:24;858;1;3;14;0.016666666666666666;13878.4;50;85
560530;144.996;20235405;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_500;560530;42;560530;2013-01-31 14:23:09;863;1;3;14;0.0;34043.15;64;85
560530;144.996;20235405;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;16_LGSD_010;560530;False;560530;2013-01-31 14:23:09;863;1;3;14;0.0;34043.15;65;85
560530;144.996;20235405;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_495;560530;EMPTY;560530;2013-01-31 14:23:09;863;1;3;14;923.15;34043.15;66;85
560530;144.996;20235405;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_0;560530;False;560530;2013-01-31 14:23:13;863;1;3;14;0.0;34043.21666666667;67;85
560530;144.996;20235405;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_2;560530;EMPTY;560530;2013-01-31 14:23:13;863;1;3;14;0.06666666666666667;34043.21666666667;68;85
560530;144.996;20235405;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_515;560530;EMPTY;560530;2013-01-31 14:23:28;863;1;3;14;0.0;34043.46666666667;69;85
560530;144.996;20235405;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_3;560530;EMPTY;560530;2013-01-31 14:23:28;863;1;3;14;0.25;34043.46666666667;70;85
560530;144.996;20235405;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_516;560530;EMPTY;560530;2013-01-31 14:23:29;863;1;3;14;0.016666666666666666;34043.48333333333;71;85
560530;144.996;20235405;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_519;560530;False;560530;2013-01-31 14:23:33;863;1;3;14;0.0;34043.55;72;85
560530;144.996;20235405;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_BB_630;560530;False;560530;2013-01-31 14:23:33;863;1;3;14;0.0;34043.55;73;85
560530;144.996;20235405;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_BB_770;560530;EMPTY;560530;2013-01-31 14:23:33;863;1;3;14;0.06666666666666667;34043.55;74;85
560530;144.996;20235405;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_809;560530;EMPTY;560530;2013-01-31 14:23:35;863;1;3;14;0.0;34043.583333333336;75;85
560530;144.996;20235405;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_BB_775;560530;EMPTY;560530;2013-01-31 14:23:35;863;1;3;14;0.03333333333333333;34043.583333333336;76;85
560530;144.996;20235405;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_810;560530;EMPTY;560530;2013-01-31 14:23:38;863;1;3;14;0.0;34043.63333333333;77;85
560530;144.996;20235405;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_101b;560530;EMPTY;560530;2013-01-31 14:23:38;863;1;3;14;0.05;34043.63333333333;78;85
560530;144.996;20235405;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_814;560530;EMPTY;560530;2013-01-31 14:23:39;863;1;3;14;0.0;34043.65;79;85
560530;144.996;20235405;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_811;560530;EMPTY;560530;2013-01-31 14:23:39;863;1;3;14;0.016666666666666666;34043.65;80;85
560530;144.996;20235405;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_815;560530;EMPTY;560530;2013-01-31 14:23:40;863;1;3;14;0.016666666666666666;34043.666666666664;81;85
560530;144.996;20235405;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_820;560530;EMPTY;560530;2013-01-31 14:23:49;863;1;3;14;0.15;34043.816666666666;82;84
