Responsible_actor;SUMleges;Case ID;label;Aanleg (Uitvoeren werk of werkzaamheid);Bouw;Brandveilig gebruik (melding);Brandveilig gebruik (vergunning);Flora en Fauna;Gebiedsbescherming;Handelen in strijd met regels RO;Inrit/Uitweg;Kap;Milieu (melding);Milieu (neutraal wijziging);Milieu (omgevingsvergunning beperkte milieutoets);Milieu (vergunning);Monument;Reclame;Sloop;Activity;monitoringResource;question;org:resource;time:timestamp;timesincemidnight;month;weekday;hour;timesincelastevent;timesincecasestart;event_nr;open_cases
2013365;296.736;5339751;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_065_0;2013365;False;2013365;2012-12-07 08:42:16;522;12;4;8;0.05;43782.26666666667;11;45
2013365;296.736;5339751;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_110_0;2013365;False;2013365;2012-12-07 08:42:22;522;12;4;8;0.1;43782.36666666667;12;45
2013365;296.736;5339751;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_180;2013365;False;2013365;2012-12-07 08:42:23;522;12;4;8;0.016666666666666666;43782.38333333333;13;45
2013365;296.736;5339751;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;08_AWB45_005;2013365;True;2013365;2012-12-07 08:42:25;522;12;4;8;0.0;43782.416666666664;14;45
2013365;296.736;5339751;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_195;2013365;EMPTY;2013365;2012-12-07 08:42:25;522;12;4;8;0.03333333333333333;43782.416666666664;15;45
2013365;296.736;5339751;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_196;2013365;False;2013365;2012-12-07 08:42:33;522;12;4;8;0.0;43782.55;16;45
2013365;296.736;5339751;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_200;2013365;False;2013365;2012-12-07 08:42:33;522;12;4;8;0.13333333333333333;43782.55;17;45
2013365;296.736;5339751;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_250_1;2013365;EMPTY;2013365;2012-12-07 08:42:34;522;12;4;8;0.016666666666666666;43782.566666666666;18;45
2013365;296.736;5339751;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_250_2;2013365;EMPTY;2013365;2012-12-07 08:42:36;522;12;4;8;0.03333333333333333;43782.6;19;45
2013365;296.736;5339751;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_330;2013365;False;2013365;2012-12-07 08:42:38;522;12;4;8;0.03333333333333333;43782.63333333333;20;45
2013365;296.736;5339751;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;09_AH_I_010;2013365;False;2013365;2012-12-07 08:42:41;522;12;4;8;0.05;43782.683333333334;21;45
2013365;296.736;5339751;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_370;2013365;EMPTY;2013365;2012-12-07 08:42:43;522;12;4;8;0.0;43782.71666666667;22;45
2013365;296.736;5339751;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_375;2013365;EMPTY;2013365;2012-12-07 08:42:43;522;12;4;8;0.03333333333333333;43782.71666666667;23;45
2013365;296.736;5339751;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_380;2013365;False;2013365;2012-12-07 08:42:44;522;12;4;8;0.016666666666666666;43782.73333333333;24;45
560454;1460.076;5422613;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_011;560749;False;560749;2012-12-07 09:14:12;554;12;4;9;3494.2;3494.2;2;45
560454;1460.076;5422613;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;03_GBH_005;560749;True;560749;2012-12-07 09:14:13;554;12;4;9;0.0;3494.2166666666667;3;45
560454;1460.076;5422613;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015;560749;EMPTY;560749;2012-12-07 09:14:13;554;12;4;9;0.016666666666666666;3494.2166666666667;4;45
560454;1460.076;5422613;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020;560749;True;560749;2012-12-07 09:14:20;554;12;4;9;0.11666666666666667;3494.3333333333335;5;45
560454;1460.076;5422613;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1;560749;EMPTY;560749;2012-12-07 09:17:39;557;12;4;9;0.0;3497.65;6;45
560454;1460.076;5422613;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2;560749;EMPTY;560749;2012-12-07 09:17:39;557;12;4;9;3.316666666666667;3497.65;7;45
2013365;296.736;5339751;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_430;2013365;False;2013365;2012-12-07 10:01:03;601;12;4;10;78.31666666666666;43861.05;25;45
2013365;296.736;5339751;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11_AH_II_010;2013365;False;2013365;2012-12-07 10:01:05;601;12;4;10;0.03333333333333333;43861.083333333336;26;45
2013365;296.736;5339751;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;13_CRD_010;2013365;False;2013365;2012-12-07 10:01:07;601;12;4;10;0.03333333333333333;43861.11666666667;27;45
2013365;296.736;5339751;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_480;2013365;False;2013365;2012-12-07 10:01:08;601;12;4;10;0.0;43861.13333333333;28;45
2013365;296.736;5339751;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1;2013365;EMPTY;2013365;2012-12-07 10:01:08;601;12;4;10;0.016666666666666666;43861.13333333333;29;45
2013365;296.736;5339751;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2;2013365;False;2013365;2012-12-07 10:01:17;601;12;4;10;0.0;43861.28333333333;30;45
2013365;296.736;5339751;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1a;2013365;EMPTY;2013365;2012-12-07 10:01:17;601;12;4;10;0.15;43861.28333333333;31;45
560696;338.88599999999997;5342610;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_030;2013365;True;2013365;2012-12-07 10:36:05;636;12;4;10;0.0;42456.083333333336;19;45
560696;338.88599999999997;5342610;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_040;2013365;other;2013365;2012-12-07 10:36:05;636;12;4;10;24511.366666666665;42456.083333333336;20;45
560696;338.88599999999997;5342610;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_045;2013365;EMPTY;2013365;2012-12-07 10:36:07;636;12;4;10;0.03333333333333333;42456.11666666667;21;45
560696;338.88599999999997;5342610;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_051_0;2013365;False;2013365;2012-12-07 10:40:06;640;12;4;10;3.9833333333333334;42460.1;22;45
560696;338.88599999999997;5342610;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_193;2013365;False;2013365;2012-12-07 10:40:08;640;12;4;10;0.03333333333333333;42460.13333333333;23;45
3442724;0.0;5088417;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;10_UOV_050_2;5025869;EMPTY;5025869;2012-12-09 23:00:00;1380;12;6;23;86915.6;197340.0;36;45
560454;127.7145;5249275;regular;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_516;560741;EMPTY;560741;2012-12-09 23:00:00;1380;12;6;23;15184.366666666667;77820.0;44;45
3069865;0.0;5388764;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_490_5a;560673;EMPTY;560673;2012-12-09 23:00:00;1380;12;6;23;0.0;27360.0;32;45
3069865;0.0;5388764;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_510_2a;560673;EMPTY;560673;2012-12-09 23:00:00;1380;12;6;23;5014.35;27360.0;33;45
560454;0.0;5435783;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010;560673;EMPTY;560673;2012-12-09 23:00:00;1380;12;6;23;0.0;0.0;1;45
560454;4349.4585;5390353;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;02_DRZ_010;560673;False;560454;2012-12-10 07:26:48;446;12;0;7;19955.033333333333;26426.8;8;45
560454;4349.4585;5390353;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04_BPT_005;560454;True;560454;2012-12-10 07:26:51;446;12;0;7;0.0;26426.85;9;45
560454;4349.4585;5390353;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_061;560454;EMPTY;560454;2012-12-10 07:26:51;446;12;0;7;0.05;26426.85;10;45
560696;305.166;5290118;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_491;560749;False;560749;2012-12-10 08:05:59;485;12;0;8;0.0;65405.98333333333;37;45
560696;305.166;5290118;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_4;2013365;EMPTY;560749;2012-12-10 08:05:59;485;12;0;8;4865.983333333334;65405.98333333333;38;45
560696;305.166;5290118;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_494a;560749;EMPTY;560749;2012-12-10 08:06:00;486;12;0;8;0.016666666666666666;65406.0;39;45
560696;305.166;5290118;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_495;560749;EMPTY;560749;2012-12-10 08:06:10;486;12;0;8;0.16666666666666666;65406.166666666664;40;45
560696;305.166;5290118;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_500;560749;45;560749;2012-12-10 08:06:24;486;12;0;8;0.23333333333333334;65406.4;41;45
560696;305.166;5290118;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_0;560749;True;560749;2012-12-10 08:06:29;486;12;0;8;0.08333333333333333;65406.48333333333;42;45
560454;4349.4585;5390353;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_0;560454;False;560454;2012-12-10 08:32:07;512;12;0;8;65.26666666666667;26492.116666666665;11;45
560454;4349.4585;5390353;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110_0;560454;False;560454;2012-12-10 08:32:12;512;12;0;8;0.08333333333333333;26492.2;12;45
560454;4349.4585;5390353;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180;560454;False;560454;2012-12-10 08:32:17;512;12;0;8;0.08333333333333333;26492.283333333333;13;45
560454;4349.4585;5390353;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_005;560454;True;560454;2012-12-10 08:32:18;512;12;0;8;0.0;26492.3;14;45
560454;4349.4585;5390353;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_195;560454;EMPTY;560454;2012-12-10 08:32:18;512;12;0;8;0.016666666666666666;26492.3;15;45
560454;4349.4585;5390353;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_196;560454;False;560454;2012-12-10 08:32:22;512;12;0;8;0.0;26492.366666666665;16;45
560454;4349.4585;5390353;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200;560454;False;560454;2012-12-10 08:32:22;512;12;0;8;0.06666666666666667;26492.366666666665;17;45
560454;4349.4585;5390353;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_1;560454;EMPTY;560454;2012-12-10 08:32:24;512;12;0;8;0.03333333333333333;26492.4;18;45
560454;4349.4585;5390353;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_2;560454;EMPTY;560454;2012-12-10 08:32:27;512;12;0;8;0.05;26492.45;19;45
560454;4349.4585;5390353;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_330;560454;False;560454;2012-12-10 08:32:33;512;12;0;8;0.1;26492.55;20;45
560696;305.166;5290118;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_1;560749;EMPTY;560749;2012-12-10 08:37:13;517;12;0;8;30.733333333333334;65437.21666666667;43;45
560696;305.166;5290118;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_515;560749;EMPTY;560749;2012-12-10 08:37:28;517;12;0;8;0.0;65437.46666666667;44;45
560696;305.166;5290118;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_3;560749;EMPTY;560749;2012-12-10 08:37:28;517;12;0;8;0.25;65437.46666666667;45;45
560696;305.166;5290118;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_519;560749;False;560749;2012-12-10 08:37:36;517;12;0;8;0.13333333333333333;65437.6;46;44
560454;4349.4585;5390353;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09_AH_I_010;560454;False;560454;2012-12-10 08:43:04;523;12;0;8;10.516666666666667;26503.066666666666;21;44
560454;4349.4585;5390353;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_370;560454;EMPTY;560454;2012-12-10 08:43:12;523;12;0;8;0.13333333333333333;26503.2;22;44
560454;4349.4585;5390353;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_375;560454;EMPTY;560454;2012-12-10 08:43:13;523;12;0;8;0.016666666666666666;26503.216666666667;23;44
560454;4349.4585;5390353;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_380;560454;False;560454;2012-12-10 08:43:14;523;12;0;8;0.016666666666666666;26503.233333333334;24;44
560454;4349.4585;5390353;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_430;560454;False;560454;2012-12-10 08:43:15;523;12;0;8;0.016666666666666666;26503.25;25;44
560454;4349.4585;5390353;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11_AH_II_010;560454;False;560454;2012-12-10 08:43:17;523;12;0;8;0.03333333333333333;26503.283333333333;26;44
560454;4349.4585;5390353;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13_CRD_010;560454;False;560454;2012-12-10 08:43:27;523;12;0;8;0.0;26503.45;27;44
560454;4349.4585;5390353;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_480;560454;False;560454;2012-12-10 08:43:27;523;12;0;8;0.0;26503.45;28;44
560454;4349.4585;5390353;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1;560454;EMPTY;560454;2012-12-10 08:43:27;523;12;0;8;0.16666666666666666;26503.45;29;44
560454;4349.4585;5390353;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2;560454;False;560454;2012-12-10 08:43:36;523;12;0;8;0.0;26503.6;30;44
560454;4349.4585;5390353;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1a;560454;EMPTY;560454;2012-12-10 08:43:36;523;12;0;8;0.15;26503.6;31;44
3442724;0.0;5088417;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;08_AWB45_005;3442724;True;5025869;2012-12-10 08:49:40;529;12;0;8;0.0;197929.66666666666;37;44
3442724;0.0;5088417;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_195;5025869;EMPTY;5025869;2012-12-10 08:49:40;529;12;0;8;589.6666666666666;197929.66666666666;38;44
3442724;0.0;5088417;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_196;5025869;False;5025869;2012-12-10 08:50:28;530;12;0;8;0.0;197930.46666666667;39;44
3442724;0.0;5088417;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_200;5025869;False;5025869;2012-12-10 08:50:28;530;12;0;8;0.8;197930.46666666667;40;44
3442724;0.0;5088417;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_250_1;5025869;EMPTY;5025869;2012-12-10 08:50:32;530;12;0;8;0.06666666666666667;197930.53333333333;41;44
3442724;0.0;5088417;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_250_2;5025869;EMPTY;5025869;2012-12-10 08:50:35;530;12;0;8;0.05;197930.58333333334;42;44
3442724;0.0;5088417;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_330;5025869;False;5025869;2012-12-10 08:50:42;530;12;0;8;0.11666666666666667;197930.7;43;44
3442724;0.0;5088417;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;09_AH_I_010;5025869;False;5025869;2012-12-10 08:50:52;530;12;0;8;0.16666666666666666;197930.86666666667;44;44
3442724;0.0;5088417;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_375;5025869;EMPTY;5025869;2012-12-10 08:50:54;530;12;0;8;0.0;197930.9;45;44
3442724;0.0;5088417;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_370;5025869;EMPTY;5025869;2012-12-10 08:50:54;530;12;0;8;0.03333333333333333;197930.9;46;44
3442724;0.0;5088417;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_380;5025869;False;5025869;2012-12-10 08:50:56;530;12;0;8;0.03333333333333333;197930.93333333332;47;44
3442724;0.0;5088417;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_440_1;5025869;EMPTY;5025869;2012-12-10 08:50:58;530;12;0;8;0.03333333333333333;197930.96666666667;48;44
3442724;0.0;5088417;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_440_2;5025869;EMPTY;5025869;2012-12-10 09:39:58;579;12;0;9;49.0;197979.96666666667;49;44
3442724;0.0;5088417;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_445;5025869;EMPTY;5025869;2012-12-10 09:39:59;579;12;0;9;0.016666666666666666;197979.98333333334;50;44
3442724;0.0;5088417;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_446;5025869;False;5025869;2012-12-10 09:40:05;580;12;0;9;0.0;197980.08333333334;51;44
3442724;0.0;5088417;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_450;5025869;other;5025869;2012-12-10 09:40:05;580;12;0;9;0.1;197980.08333333334;52;44
3442724;0.0;5088417;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_455;5025869;False;5025869;2012-12-10 09:40:17;580;12;0;9;0.0;197980.28333333333;53;44
3442724;0.0;5088417;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_460;5025869;EMPTY;5025869;2012-12-10 09:40:17;580;12;0;9;0.2;197980.28333333333;54;44
3442724;0.0;5088417;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_465;5025869;EMPTY;5025869;2012-12-10 09:40:21;580;12;0;9;0.06666666666666667;197980.35;55;44
3442724;0.0;5088417;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;10_UOV_010;5025869;True;5025869;2012-12-10 09:40:25;580;12;0;9;0.06666666666666667;197980.41666666666;56;44
3442724;0.0;5088417;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;10_UOV_039;5025869;True;5025869;2012-12-10 09:40:35;580;12;0;9;0.16666666666666666;197980.58333333334;57;44
560696;178.71599999999998;5382350;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;02_DRZ_010;560741;False;2013365;2012-12-10 09:49:45;589;12;0;9;24507.716666666667;28009.75;10;44
560696;178.71599999999998;5382350;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04_BPT_005;2013365;True;2013365;2012-12-10 09:51:22;591;12;0;9;0.0;28011.366666666665;11;44
560696;178.71599999999998;5382350;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_061;2013365;EMPTY;2013365;2012-12-10 09:51:22;591;12;0;9;1.6166666666666667;28011.366666666665;12;44
560696;178.71599999999998;5382350;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_0;2013365;False;2013365;2012-12-10 09:51:25;591;12;0;9;0.05;28011.416666666668;13;44
560696;178.71599999999998;5382350;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110_0;2013365;False;2013365;2012-12-10 09:51:29;591;12;0;9;0.06666666666666667;28011.483333333334;14;44
560696;178.71599999999998;5382350;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180;2013365;False;2013365;2012-12-10 09:51:33;591;12;0;9;0.06666666666666667;28011.55;15;44
560696;178.71599999999998;5382350;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_005;2013365;True;2013365;2012-12-10 09:51:36;591;12;0;9;0.0;28011.6;16;44
560696;178.71599999999998;5382350;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_195;2013365;EMPTY;2013365;2012-12-10 09:51:36;591;12;0;9;0.05;28011.6;17;44
560696;178.71599999999998;5382350;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_196;2013365;False;2013365;2012-12-10 09:51:42;591;12;0;9;0.0;28011.7;18;44
560696;178.71599999999998;5382350;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200;2013365;False;2013365;2012-12-10 09:51:42;591;12;0;9;0.1;28011.7;19;44
560696;178.71599999999998;5382350;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_1;2013365;EMPTY;2013365;2012-12-10 09:51:44;591;12;0;9;0.03333333333333333;28011.733333333334;20;44
560696;178.71599999999998;5382350;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_2;2013365;EMPTY;2013365;2012-12-10 09:51:45;591;12;0;9;0.016666666666666666;28011.75;21;44
560454;237.726;5427414;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_011;560749;False;560749;2012-12-10 10:24:11;624;12;0;10;0.0;7884.183333333333;2;44
560454;237.726;5427414;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015;560749;EMPTY;560749;2012-12-10 10:24:11;624;12;0;10;7884.183333333333;7884.183333333333;3;44
560454;237.726;5427414;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;03_GBH_005;560749;True;560749;2012-12-10 10:24:12;624;12;0;10;0.016666666666666666;7884.2;4;44
560454;237.726;5427414;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020;560749;True;560749;2012-12-10 10:24:16;624;12;0;10;0.06666666666666667;7884.266666666666;5;44
560454;237.726;5427414;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2;560749;EMPTY;560454;2012-12-10 10:27:41;627;12;0;10;0.0;7887.683333333333;6;44
560454;237.726;5427414;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1;560749;EMPTY;560749;2012-12-10 10:27:41;627;12;0;10;3.4166666666666665;7887.683333333333;7;44
3069865;0.0;5388764;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_490_4;560673;EMPTY;560673;2012-12-10 11:36:53;696;12;0;11;756.8833333333333;28116.883333333335;34;44
3069865;0.0;5388764;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_491;560673;False;560673;2012-12-10 11:36:54;696;12;0;11;0.0;28116.9;35;44
3069865;0.0;5388764;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_494a;560673;EMPTY;560673;2012-12-10 11:36:54;696;12;0;11;0.0;28116.9;36;44
3069865;0.0;5388764;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_490_5;560673;EMPTY;560673;2012-12-10 11:36:54;696;12;0;11;0.016666666666666666;28116.9;37;44
3442724;0.0;5088417;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;10_UOV_040;5025869;EMPTY;560749;2012-12-10 14:16:43;856;12;0;14;276.1333333333333;198256.71666666667;58;44
560696;0.0;5408163;deviant;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;02_DRZ_010;560749;False;560696;2012-12-10 15:39:22;939;12;0;15;10531.866666666667;18279.366666666665;8;44
560696;0.0;5408163;deviant;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;04_BPT_005;560696;True;560696;2012-12-10 15:43:31;943;12;0;15;0.0;18283.516666666666;9;44
560696;0.0;5408163;deviant;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_061;560696;EMPTY;560696;2012-12-10 15:43:31;943;12;0;15;4.15;18283.516666666666;10;44
560696;0.0;5408163;deviant;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_065_0;560696;False;560696;2012-12-10 15:43:38;943;12;0;15;0.11666666666666667;18283.633333333335;11;44
560696;0.0;5408163;deviant;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_110_0;560696;True;560696;2012-12-10 15:43:46;943;12;0;15;0.13333333333333333;18283.766666666666;12;44
560696;0.0;5408163;deviant;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_110_1;560696;EMPTY;560696;2012-12-10 15:47:22;947;12;0;15;3.6;18287.366666666665;13;44
560696;0.0;5408163;deviant;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_110_2;560696;EMPTY;560696;2012-12-10 15:47:25;947;12;0;15;0.05;18287.416666666668;14;44
560696;0.0;5408163;deviant;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_180;560696;False;560696;2012-12-10 15:47:30;947;12;0;15;0.08333333333333333;18287.5;15;44
560696;0.0;5408163;deviant;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;08_AWB45_005;560696;False;560696;2012-12-10 15:47:37;947;12;0;15;0.11666666666666667;18287.616666666665;16;44
560696;0.0;5408163;deviant;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;08_AWB45_010;560696;28;560696;2012-12-10 15:47:42;947;12;0;15;0.08333333333333333;18287.7;17;44
2013365;296.736;5339751;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2a;560673;EMPTY;560673;2012-12-10 23:00:00;1380;12;0;23;0.0;48960.0;32;46
2013365;296.736;5339751;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_490_5a;560673;EMPTY;560673;2012-12-10 23:00:00;1380;12;0;23;5098.716666666666;48960.0;33;46
