Case ID;Resource;customer;org.resource;product;responsible_section;seriousness;service_level;service_type;support_section;workgroup;Complete Timestamp;remtime;elapsed;Activity;open_cases
2028;Value14;Value81;Value14;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-11-19 15:35:55;31;0;Asss;18
2028;Value14;Value81;Value14;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-11-19 15:36:09;17;14;Tict;18
2028;Value14;Value81;Value14;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-11-19 15:36:26;0;31;Rslt;17
2029;Value1;Value22;Value1;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2012-07-24 14:44:05;2931129;0;Asss;46
2029;Value1;Value22;Value1;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2012-08-23 12:45:04;346270;2584859;Tict;21
2029;Value1;Value22;Value1;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2012-08-27 12:56:14;0;2931129;Rslt;11
2030;Value1;Value113;Value1;Value11;Value1;Value1;Value2;Value1;Value1;Value1;2012-03-22 10:22:09;81727;0;Asss;30
2030;Value13;Value113;Value13;Value11;Value1;Value1;Value2;Value1;Value1;Value1;2012-03-22 12:09:19;75297;6430;Tict;29
2030;Value13;Value113;Value13;Value11;Value1;Value1;Value2;Value1;Value1;Value1;2012-03-23 09:04:16;0;81727;Rslt;28
2031;Value1;Value89;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-09-14 06:53:47;1902725;0;Asss;20
2031;Value2;Value89;Value2;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-09-21 06:10:54;1300498;602227;Tict;35
2031;Value2;Value89;Value2;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-10-06 07:25:52;0;1902725;Rslt;32
2032;Value1;Value249;Value1;Value12;Value1;Value1;Value2;Value1;Value1;Value1;2012-03-20 15:01:36;744604;0;Asss;27
2032;Value13;Value249;Value13;Value12;Value1;Value1;Value2;Value1;Value1;Value1;2012-03-22 12:21:22;581418;163186;Tict;29
2032;Value13;Value249;Value13;Value12;Value1;Value1;Value2;Value1;Value1;Value1;2012-03-29 06:51:40;0;744604;Rslt;23
2034;Value1;Value143;Value1;Value4;Value1;Value1;Value3;Value1;Value1;Value1;2012-01-23 09:22:19;174585;0;Asss;38
2034;Value1;Value143;Value1;Value4;Value1;Value1;Value3;Value1;Value1;Value1;2012-01-23 09:22:38;174566;19;Tict;38
2034;Value13;Value143;Value13;Value4;Value1;Value1;Value3;Value1;Value1;Value1;2012-01-25 09:52:04;0;174585;Rslt;33
2036;Value1;Value132;Value1;Value12;Value1;Value1;Value2;Value1;Value1;Value1;2011-12-14 12:16:35;2342881;0;Asss;31
2036;Value13;Value132;Value13;Value12;Value1;Value1;Value2;Value1;Value1;Value1;2011-12-16 08:08:07;2184989;157892;Tict;29
2036;Value13;Value132;Value13;Value12;Value1;Value1;Value2;Value1;Value1;Value1;2011-12-30 08:22:24;974532;1368349;Wait;25
2036;Value13;Value132;Value13;Value12;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-10 15:04:36;0;2342881;Rslt;35
2038;Value13;Value62;Value13;Value2;Value1;Value2;Value1;Value1;Value1;Value1;2011-02-22 07:56:09;194813;0;Asss;23
2038;Value8;Value62;Value8;Value2;Value1;Value2;Value1;Value1;Value1;Value1;2011-02-24 13:21:25;2497;192316;Tict;29
2038;Value8;Value62;Value8;Value2;Value1;Value2;Value1;Value1;Value1;Value1;2011-02-24 14:03:02;0;194813;Rslt;28
2039;Value1;Value9;Value1;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-03-19 14:21:39;1540310;0;Asss;23
2039;Value6;Value9;Value6;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-03-20 12:47:35;1459554;80756;Tict;26
2039;Value6;Value9;Value6;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-04-06 11:13:29;0;1540310;Rslt;26
2040;Value9;Value28;Value9;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2011-08-19 07:57:19;1043906;0;Asss;19
2040;Value9;Value28;Value9;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2011-08-25 09:09:50;521155;522751;Tict;15
2040;Value9;Value28;Value9;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2011-08-25 14:45:23;501022;542884;Wait;12
2040;Value10;Value28;Value10;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2011-08-31 09:55:45;0;1043906;Rslt;16
2041;Value13;Value58;Value13;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-06-29 08:58:28;1396503;0;Asss;18
2041;Value13;Value58;Value13;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-06-29 09:00:19;1396392;111;Tict;19
2041;Value13;Value58;Value13;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-06-29 09:01:17;1396334;169;Wait;19
2041;Value13;Value58;Value13;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-07-15 12:53:31;0;1396503;Rslt;13
2042;Value7;Value142;Value7;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-09-14 07:33:10;2243;0;Asss;16
2042;Value2;Value142;Value2;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-09-14 08:10:17;16;2227;Tict;16
2042;Value2;Value142;Value2;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-09-14 08:10:33;0;2243;Rslt;15
2043;Value1;Value75;Value1;Value4;Value1;Value1;Value3;Value1;Value1;Value1;2012-01-10 08:43:19;265362;0;Asss;32
2043;Value1;Value75;Value1;Value4;Value1;Value1;Value3;Value1;Value1;Value1;2012-01-10 08:43:37;265344;18;Tict;32
2043;Value1;Value75;Value1;Value4;Value1;Value1;Value3;Value1;Value1;Value1;2012-01-13 10:26:01;0;265362;Rslt;41
2044;Value1;Value42;Value1;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2012-02-20 15:56:42;9;0;Asss;26
2044;Value1;Value42;Value1;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2012-02-20 15:56:51;0;9;Rslt;25
2045;Value7;Value8;Value7;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2010-10-26 15:01:15;78340;0;Asss;25
2045;Value16;Value8;Value16;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2010-10-27 12:36:39;616;77724;Tict;18
2045;Value16;Value8;Value16;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2010-10-27 12:46:55;0;78340;Rslt;17
2046;Value1;Value166;Value1;Value4;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-03 10:08:05;189825;0;Asss;22
2046;Value1;Value166;Value1;Value4;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-03 10:08:19;189811;14;Tict;22
2046;Value1;Value166;Value1;Value4;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-05 14:51:50;0;189825;Rslt;28
2047;Value2;Value74;Value2;Value11;Value1;Value1;Value2;Value1;Value1;Value1;2012-04-24 11:20:01;6334;0;Asss;36
2047;Value2;Value74;Value2;Value11;Value1;Value1;Value2;Value1;Value1;Value1;2012-04-24 13:03:32;123;6211;Tict;33
2047;Value2;Value74;Value2;Value11;Value1;Value1;Value2;Value1;Value1;Value1;2012-04-24 13:05:35;0;6334;Rslt;32
2048;Value8;Value142;Value8;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-01-24 08:59:18;2606662;0;Asss;34
2048;Value9;Value142;Value9;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-02-04 07:57:07;1659993;946669;Tict;34
2048;Value9;Value142;Value9;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-02-07 12:33:56;1384184;1222478;Wait;32
2048;Value9;Value142;Value9;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-02-23 09:34:24;12556;2594106;Tict;27
2048;Value9;Value142;Value9;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-02-23 13:03:40;0;2606662;Rslt;25
2049;Value1;Value8;Value1;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-01-05 10:17:06;16682;0;Asss;28
2049;Value1;Value8;Value1;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-01-05 14:55:08;0;16682;Rslt;27
2052;Value1;Value53;Value1;Value4;Value1;Value1;Value2;Value1;Value1;Value1;2011-10-11 14:18:25;151120;0;Asss;24
2052;Value9;Value53;Value9;Value4;Value1;Value1;Value2;Value1;Value1;Value1;2011-10-13 07:20:59;3366;147754;Tict;29
2052;Value9;Value53;Value9;Value4;Value1;Value1;Value2;Value1;Value1;Value1;2011-10-13 08:17:05;0;151120;Rslt;30
2055;Value1;Value161;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-09-20 14:20:45;1203364;0;Inst;32
2055;Value13;Value161;Value13;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-09-21 09:00:24;1136185;67179;Asss;35
2055;Value2;Value161;Value2;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-10-04 12:36:18;31;1203333;Tict;36
2055;Value2;Value161;Value2;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-10-04 12:36:49;0;1203364;Rslt;35
2056;Value9;Value324;Value9;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2011-07-07 14:57:27;1099576;0;Asss;19
2056;Value2;Value324;Value2;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2011-07-20 08:23:23;20;1099556;Tict;11
2056;Value2;Value324;Value2;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2011-07-20 08:23:43;0;1099576;Rslt;10
2057;Value2;Value71;Value2;Value3;Value1;Value1;Value3;Value1;Value1;Value3;2010-06-16 09:01:50;2248420;0;Asss;9
2057;Value7;Value71;Value7;Value3;Value1;Value1;Value3;Value1;Value1;Value3;2010-07-12 09:35:10;20;2248400;Tict;31
2057;Value7;Value71;Value7;Value3;Value1;Value1;Value3;Value1;Value1;Value3;2010-07-12 09:35:30;0;2248420;Rslt;30
2058;Value2;Value22;Value2;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-06-30 07:47:23;1828801;0;Asss;17
2058;Value2;Value22;Value2;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-07-21 11:40:17;427;1828374;Tict;28
2058;Value2;Value22;Value2;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-07-21 11:47:24;0;1828801;Rslt;27
2060;Value13;Value38;Value13;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-02-16 15:21:10;62112;0;Asss;21
2060;Value2;Value38;Value2;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-02-17 08:23:20;782;61330;Tict;23
2060;Value2;Value38;Value2;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-02-17 08:36:22;0;62112;Rslt;22
2061;Value1;Value76;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-07-16 07:04:52;89272;0;Asss;18
2061;Value1;Value76;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-07-16 07:05:02;89262;10;Tict;18
2061;Value1;Value76;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-07-17 07:52:44;0;89272;Rslt;21
2063;Value1;Value53;Value1;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-12 10:53:59;432429;0;Asss;42
2063;Value4;Value53;Value4;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-17 10:59:06;122;432307;Tict;39
2063;Value4;Value53;Value4;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-17 11:01:08;0;432429;Rslt;38
2064;Value1;Value88;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-09-20 06:22:47;196625;0;Asss;31
2064;Value13;Value88;Value13;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-09-21 06:41:28;109104;87521;Tict;36
2064;Value13;Value88;Value13;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-09-22 12:59:52;0;196625;Rslt;41
2065;Value8;Value92;Value8;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2011-05-19 13:32:10;926302;0;Asss;22
2065;Value12;Value92;Value12;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2011-05-23 07:54:29;600963;325339;Tict;21
2065;Value12;Value92;Value12;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2011-05-30 06:50:32;0;926302;Rslt;29
2066;Value1;Value64;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-07-04 06:04:38;526;0;Asss;28
2066;Value1;Value64;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-07-04 06:13:24;0;526;Rslt;27
2067;Value9;Value52;Value9;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-08-04 11:48:06;2249515;0;Asss;19
2067;Value9;Value52;Value9;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-08-04 12:32:15;2246866;2649;Tict;19
2067;Value9;Value52;Value9;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-08-04 14:15:46;2240655;8860;Wait;19
2067;Value9;Value52;Value9;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-08-30 12:39:35;26;2249489;Tict;20
2067;Value9;Value52;Value9;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-08-30 12:40:01;0;2249515;Rslt;19
2069;Value8;Value67;Value8;Value3;Value1;Value2;Value2;Value2;Value1;Value4;2011-04-28 12:20:32;958628;0;Asss;14
2069;Value8;Value67;Value8;Value3;Value1;Value2;Value2;Value2;Value1;Value4;2011-04-28 12:23:51;958429;199;Tict;14
2069;Value17;Value67;Value17;Value3;Value1;Value2;Value2;Value2;Value1;Value4;2011-05-09 14:37:40;0;958628;Rslt;15
2070;Value4;Value100;Value4;Value1;Value1;Value2;Value2;Value2;Value1;Value2;2012-03-07 12:41:22;2506236;0;Asss;27
2070;Value12;Value100;Value12;Value1;Value1;Value2;Value2;Value2;Value1;Value2;2012-03-20 09:08:37;1395801;1110435;Tict;24
2070;Value12;Value100;Value12;Value1;Value1;Value2;Value2;Value2;Value1;Value2;2012-03-20 09:10:47;1395671;1110565;Wait;24
2070;Value12;Value100;Value12;Value1;Value1;Value2;Value2;Value2;Value1;Value2;2012-04-05 13:51:58;0;2506236;Rslt;31
2072;Value11;Value9;Value11;Value9;Value4;Value1;Value2;Value2;Value3;Value1;2010-03-23 14:08:00;1169;0;Inst;21
2072;Value11;Value9;Value11;Value9;Value4;Value1;Value2;Value2;Value3;Value1;2010-03-23 14:08:15;1154;15;Asss;21
2072;Value11;Value9;Value11;Value9;Value4;Value1;Value2;Value2;Value3;Value1;2010-03-23 14:08:32;1137;32;Tict;21
2072;Value11;Value9;Value11;Value9;Value4;Value1;Value2;Value2;Value3;Value1;2010-03-23 14:27:29;0;1169;Rslt;19
2073;Value1;Value64;Value1;Value6;Value1;Value1;Value2;Value1;Value1;Value1;2012-05-11 09:14:50;1555543;0;Asss;33
2073;Value13;Value64;Value13;Value6;Value1;Value1;Value2;Value1;Value1;Value1;2012-05-11 14:50:01;1535432;20111;Tict;31
2073;Value13;Value64;Value13;Value6;Value1;Value1;Value2;Value1;Value1;Value1;2012-05-25 07:09:20;353473;1202070;Wait;30
2073;Value13;Value64;Value13;Value6;Value1;Value1;Value2;Value1;Value1;Value1;2012-05-29 09:20:33;0;1555543;Rslt;28
2074;Value13;Value180;Value13;Value4;Value1;Value2;Value2;Value1;Value1;Value1;2012-08-02 07:59:07;14659;0;Asss;49
2074;Value10;Value180;Value10;Value4;Value1;Value2;Value2;Value1;Value1;Value1;2012-08-02 11:57:48;338;14321;Tict;56
2074;Value10;Value180;Value10;Value4;Value1;Value2;Value2;Value1;Value1;Value1;2012-08-02 12:03:26;0;14659;Rslt;55
2075;Value8;Value9;Value8;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2011-04-26 13:58:53;150461;0;Asss;11
2075;Value6;Value9;Value6;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2011-04-28 07:45:24;70;150391;Tict;12
2075;Value6;Value9;Value6;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2011-04-28 07:46:34;0;150461;Rslt;11
2076;Value1;Value254;Value1;Value17;Value1;Value2;Value2;Value1;Value1;Value1;2011-10-07 08:36:51;3789;0;Asss;37
2076;Value13;Value254;Value13;Value17;Value1;Value2;Value2;Value1;Value1;Value1;2011-10-07 08:55:13;2687;1102;Tict;36
2076;Value13;Value254;Value13;Value17;Value1;Value2;Value2;Value1;Value1;Value1;2011-10-07 09:40:00;0;3789;Rslt;33
2077;Value8;Value98;Value8;Value2;Value1;Value4;Value3;Value1;Value1;Value1;2011-03-02 10:40:25;134;0;Asss;27
2077;Value8;Value98;Value8;Value2;Value1;Value4;Value3;Value1;Value1;Value1;2011-03-02 10:40:42;117;17;Tict;27
2077;Value8;Value98;Value8;Value2;Value1;Value4;Value3;Value1;Value1;Value1;2011-03-02 10:42:39;0;134;Rslt;26
2084;Value13;Value174;Value13;Value18;Value1;Value4;Value2;Value1;Value1;Value1;2012-06-11 12:00:07;1296;0;Asss;32
2084;Value13;Value174;Value13;Value18;Value1;Value4;Value2;Value1;Value1;Value1;2012-06-11 12:00:26;1277;19;Tict;32
2084;Value2;Value174;Value2;Value18;Value1;Value4;Value2;Value1;Value1;Value1;2012-06-11 12:21:43;0;1296;Rslt;31
2085;Value1;Value9;Value1;Value7;Value1;Value1;Value2;Value1;Value1;Value2;2012-04-10 08:14:39;24337;0;Asss;24
2085;Value1;Value9;Value1;Value7;Value1;Value1;Value2;Value1;Value1;Value2;2012-04-10 12:57:12;7384;16953;Tict;22
2085;Value1;Value9;Value1;Value7;Value1;Value1;Value2;Value1;Value1;Value2;2012-04-10 15:00:15;1;24336;Rslt;22
2085;Value1;Value9;Value1;Value7;Value1;Value1;Value2;Value1;Value1;Value2;2012-04-10 15:00:16;0;24337;Rslt;21
2086;Value9;Value16;Value9;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-09-09 15:07:02;337048;0;Asss;18
2086;Value2;Value16;Value2;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-09-13 12:44:08;22;337026;Asss;14
2086;Value2;Value16;Value2;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-09-13 12:44:17;13;337035;Tict;14
2086;Value2;Value16;Value2;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-09-13 12:44:30;0;337048;Rslt;13
2089;Value8;Value59;Value8;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-01-24 07:35:38;1302349;0;Asss;33
2089;Value15;Value59;Value15;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-01-25 09:18:18;1209789;92560;Asss;32
2089;Value2;Value59;Value2;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-01-27 10:07:33;1034034;268315;Tict;30
2089;Value15;Value59;Value15;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-02-08 09:21:27;0;1302349;Rslt;32
2091;Value9;Value83;Value9;Value2;Value1;Value1;Value1;Value1;Value1;Value1;2011-07-18 08:45:19;3019853;0;Asss;13
2091;Value2;Value83;Value2;Value2;Value1;Value1;Value1;Value1;Value1;Value1;2011-07-19 14:46:38;2911774;108079;Tict;13
2091;Value2;Value83;Value2;Value2;Value1;Value1;Value1;Value1;Value1;Value1;2011-07-20 07:08:05;2852887;166966;Wait;12
2091;Value13;Value83;Value13;Value2;Value1;Value1;Value1;Value1;Value1;Value1;2011-08-22 07:36:12;0;3019853;Rslt;17
2094;Value13;Value34;Value13;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-02-21 07:38:13;4103;0;Asss;24
2094;Value15;Value34;Value15;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-02-21 07:48:31;3485;618;Tict;25
2094;Value15;Value34;Value15;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-02-21 08:46:36;0;4103;Rslt;24
2095;Value1;Value92;Value1;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-07-09 10:00:44;73255;0;Asss;26
2095;Value6;Value92;Value6;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-07-10 06:16:32;307;72948;Tict;29
2095;Value6;Value92;Value6;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-07-10 06:21:39;0;73255;Rslt;28
2096;Value1;Value53;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-07-30 09:53:43;863681;0;Asss;49
2096;Value13;Value53;Value13;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-07-31 14:22:51;761133;102548;Tict;49
2096;Value13;Value53;Value13;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-08-09 09:48:24;0;863681;Rslt;41
2099;Value6;Value143;Value6;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2011-09-08 12:55:12;70457;0;Asss;21
2099;Value2;Value143;Value2;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2011-09-08 13:55:55;66814;3643;Tict;20
2099;Value2;Value143;Value2;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2011-09-09 08:29:29;0;70457;Rslt;18
2100;Value1;Value174;Value1;Value7;Value1;Value1;Value2;Value1;Value1;Value1;2012-02-28 15:46:09;64537;0;Asss;36
2100;Value1;Value174;Value1;Value7;Value1;Value1;Value2;Value1;Value1;Value1;2012-02-29 07:23:14;8312;56225;Tict;31
2100;Value1;Value174;Value1;Value7;Value1;Value1;Value2;Value1;Value1;Value1;2012-02-29 09:41:46;0;64537;Rslt;25
2101;Value2;Value22;Value2;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-11-02 15:29:08;152116;0;Asss;22
2101;Value2;Value22;Value2;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-11-02 15:29:44;152080;36;Tict;22
2101;Value2;Value22;Value2;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-11-04 09:44:24;0;152116;Rslt;24
2106;Value11;Value9;Value11;Value3;Value2;Value1;Value2;Value2;Value3;Value1;2010-03-26 12:30:45;1182;0;Inst;24
2106;Value11;Value9;Value11;Value3;Value2;Value1;Value2;Value2;Value3;Value1;2010-03-26 12:32:37;1070;112;Asss;24
2106;Value11;Value9;Value11;Value3;Value2;Value1;Value2;Value2;Value3;Value1;2010-03-26 12:32:55;1052;130;Tict;24
2106;Value11;Value9;Value11;Value3;Value2;Value1;Value2;Value2;Value3;Value1;2010-03-26 12:50:27;0;1182;Rslt;23
2107;Value9;Value194;Value9;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-09-17 11:34:12;6562;0;Asss;16
2107;Value2;Value194;Value2;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-09-17 12:03:25;4809;1753;Asss;16
2107;Value2;Value194;Value2;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-09-17 12:03:33;4801;1761;Tict;16
2107;Value15;Value194;Value15;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-09-17 13:23:34;0;6562;Rslt;18
2109;Value1;Value94;Value1;Value3;Value1;Value1;Value3;Value1;Value1;Value1;2011-10-17 09:49:36;80064;0;Asss;29
2109;Value2;Value94;Value2;Value3;Value1;Value1;Value3;Value1;Value1;Value1;2011-10-18 08:03:59;1;80063;Rslt;27
2109;Value2;Value94;Value2;Value3;Value1;Value1;Value3;Value1;Value1;Value1;2011-10-18 08:04:00;0;80064;Rslt;26
2110;Value8;Value28;Value8;Value12;Value1;Value1;Value3;Value1;Value1;Value1;2011-06-22 07:37:12;8303;0;Asss;20
2110;Value8;Value28;Value8;Value12;Value1;Value1;Value3;Value1;Value1;Value1;2011-06-22 07:37:23;8292;11;Asss;20
2110;Value2;Value28;Value2;Value12;Value1;Value1;Value3;Value1;Value1;Value1;2011-06-22 08:19:11;5784;2519;Tict;20
2110;Value2;Value28;Value2;Value12;Value1;Value1;Value3;Value1;Value1;Value1;2011-06-22 09:55:35;0;8303;Rslt;18
2113;Value4;Value9;Value4;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2011-12-05 14:58:29;70246;0;Asss;38
2113;Value2;Value9;Value2;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2011-12-06 07:27:07;10928;59318;Tict;37
2113;Value2;Value9;Value2;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2011-12-06 10:29:15;0;70246;Rslt;37
2113;Value2;Value9;Value2;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2011-12-06 10:29:15;0;70246;Rslt;37
2115;Value8;Value171;Value8;Value1;Value1;Value2;Value2;Value1;Value1;Value1;2010-12-29 07:23:43;3205561;0;Asss;39
2115;Value2;Value171;Value2;Value1;Value1;Value2;Value2;Value1;Value1;Value1;2011-01-31 09:57:06;345158;2860403;Tict;28
2115;Value8;Value171;Value8;Value1;Value1;Value2;Value2;Value1;Value1;Value1;2011-02-04 09:49:44;0;3205561;Rslt;34
2116;Value1;Value27;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-11 09:54:53;11740;0;Asss;42
2116;Value1;Value27;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-11 09:55:04;11729;11;Tict;42
2116;Value1;Value27;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-11 13:10:33;0;11740;Rslt;40
2118;Value2;Value235;Value2;Value3;Value6;Value1;Value2;Value1;Value5;Value3;2010-01-14 08:52:50;2937123;0;Asss;6
2118;Value21;Value235;Value21;Value3;Value6;Value1;Value2;Value1;Value5;Value3;2010-02-09 14:01:11;672222;2264901;Tict;15
